0.003,65,2,3,60,0,0,0,0
0.003,64,2,1,61,0,0,0,0
0.003,69,3,3,63,1,0,0,0
0.003,67,1,3,60,3,0,0,0
0.003,76,2,5,69,0,0,0,0
0.003,58,2,1,55,0,0,0,0
0.003,57,3,2,52,0,0,0,0
0.003,72,2,2,67,1,0,0,0
0.003,65,8,3,54,1,0,0,0
0.003,59,6,1,50,2,0,0,0
0.003,61,1,0,59,1,0,0,0
0.003,59,2,0,57,0,0,0,0
0.003,74,2,0,70,2,0,0,0
0.003,61,3,1,56,1,0,0,0
0.003,58,3,1,54,0,0,0,0
0.003,79,5,3,72,0,0,0,0
0.003,68,2,1,65,0,0,0,0
0.003,64,4,1,58,1,0,0,0
0.003,59,5,2,53,0,0,0,0
0.003,63,3,0,60,0,0,0,0
0.003,60,0,1,59,0,0,0,0
0.003,68,5,2,61,0,0,0,0
0.003,56,4,0,50,2,0,0,0
0.003,62,2,7,52,1,0,0,0
0.003,68,2,2,64,1,0,0,0
0.003,52,1,1,46,4,0,0,0
0.003,73,6,1,61,5,0,0,0
0.003,48,2,2,44,0,0,0,0
0.003,66,4,1,61,0,0,0,0
0.003,74,3,2,69,0,0,0,0
0.003,60,2,1,56,1,0,0,0
